icd,cc,version,year
M4989,40,10,2016
M726,39,10,2016
M80051A,170,10,2016
M80052A,170,10,2016
M80059A,170,10,2016
M8008XA,169,10,2016
M80851A,170,10,2016
M80852A,170,10,2016
M80859A,170,10,2016
M8088XA,169,10,2016
M84451A,170,10,2016
M84452A,170,10,2016
M84453A,170,10,2016
M84459A,170,10,2016
M84551A,170,10,2016
M84552A,170,10,2016
M84553A,170,10,2016
M84559A,170,10,2016
M84651A,170,10,2016
M84652A,170,10,2016
M84653A,170,10,2016
M84659A,170,10,2016
M8600,39,10,2016
M86011,39,10,2016
M86012,39,10,2016
M86019,39,10,2016
M86021,39,10,2016
M86022,39,10,2016
M86029,39,10,2016
M86031,39,10,2016
M86032,39,10,2016
M86039,39,10,2016
M86041,39,10,2016
M86042,39,10,2016
M86049,39,10,2016
M86051,39,10,2016
M86052,39,10,2016
M86059,39,10,2016
M86061,39,10,2016
M86062,39,10,2016
M86069,39,10,2016
M86071,39,10,2016
M86072,39,10,2016
M86079,39,10,2016
M8608,39,10,2016
M8609,39,10,2016
M8610,39,10,2016
M86111,39,10,2016
M86112,39,10,2016
M86119,39,10,2016
M86121,39,10,2016
M86122,39,10,2016
M86129,39,10,2016
M86131,39,10,2016
M86132,39,10,2016
M86139,39,10,2016
M86141,39,10,2016
M86142,39,10,2016
M86149,39,10,2016
M86151,39,10,2016
M86152,39,10,2016
M86159,39,10,2016
M86161,39,10,2016
M86162,39,10,2016
M86169,39,10,2016
M86171,39,10,2016
M86172,39,10,2016
M86179,39,10,2016
M8618,39,10,2016
M8619,39,10,2016
M8620,39,10,2016
M86211,39,10,2016
M86212,39,10,2016
M86219,39,10,2016
M86221,39,10,2016
M86222,39,10,2016
M86229,39,10,2016
M86231,39,10,2016
M86232,39,10,2016
M86239,39,10,2016
M86241,39,10,2016
M86242,39,10,2016
M86249,39,10,2016
M86251,39,10,2016
M86252,39,10,2016
M86259,39,10,2016
M86261,39,10,2016
M86262,39,10,2016
M86269,39,10,2016
M86271,39,10,2016
M86272,39,10,2016
M86279,39,10,2016
M8628,39,10,2016
M8629,39,10,2016
M8630,39,10,2016
M86311,39,10,2016
M86312,39,10,2016
M86319,39,10,2016
M86321,39,10,2016
M86322,39,10,2016
M86329,39,10,2016
M86331,39,10,2016
M86332,39,10,2016
M86339,39,10,2016
M86341,39,10,2016
M86342,39,10,2016
M86349,39,10,2016
M86351,39,10,2016
M86352,39,10,2016
M86359,39,10,2016
M86361,39,10,2016
M86362,39,10,2016
M86369,39,10,2016
M86371,39,10,2016
M86372,39,10,2016
M86379,39,10,2016
M8638,39,10,2016
M8639,39,10,2016
M8640,39,10,2016
M86411,39,10,2016
M86412,39,10,2016
M86419,39,10,2016
M86421,39,10,2016
M86422,39,10,2016
M86429,39,10,2016
M86431,39,10,2016
M86432,39,10,2016
M86439,39,10,2016
M86441,39,10,2016
M86442,39,10,2016
M86449,39,10,2016
M86451,39,10,2016
M86452,39,10,2016
M86459,39,10,2016
M86461,39,10,2016
M86462,39,10,2016
M86469,39,10,2016
M86471,39,10,2016
M86472,39,10,2016
M86479,39,10,2016
M8648,39,10,2016
M8649,39,10,2016
M8650,39,10,2016
M86511,39,10,2016
M86512,39,10,2016
M86519,39,10,2016
M86521,39,10,2016
M86522,39,10,2016
M86529,39,10,2016
M86531,39,10,2016
M86532,39,10,2016
M86539,39,10,2016
M86541,39,10,2016
M86542,39,10,2016
M86549,39,10,2016
M86551,39,10,2016
M86552,39,10,2016
M86559,39,10,2016
M86561,39,10,2016
M86562,39,10,2016
M86569,39,10,2016
M86571,39,10,2016
M86572,39,10,2016
M86579,39,10,2016
M8658,39,10,2016
M8659,39,10,2016
M8660,39,10,2016
M86611,39,10,2016
M86612,39,10,2016
M86619,39,10,2016
M86621,39,10,2016
M86622,39,10,2016
M86629,39,10,2016
M86631,39,10,2016
M86632,39,10,2016
M86639,39,10,2016
M86641,39,10,2016
M86642,39,10,2016
M86649,39,10,2016
M86651,39,10,2016
M86652,39,10,2016
M86659,39,10,2016
M86661,39,10,2016
M86662,39,10,2016
M86669,39,10,2016
M86671,39,10,2016
M86672,39,10,2016
M86679,39,10,2016
M8668,39,10,2016
M8669,39,10,2016
M868X0,39,10,2016
M868X1,39,10,2016
M868X2,39,10,2016
M868X3,39,10,2016
M868X4,39,10,2016
M868X5,39,10,2016
M868X6,39,10,2016
M868X7,39,10,2016
M868X8,39,10,2016
M868X9,39,10,2016
M869,39,10,2016
M8700,39,10,2016
M87011,39,10,2016
M87012,39,10,2016
M87019,39,10,2016
M87021,39,10,2016
M87022,39,10,2016
M87029,39,10,2016
M87031,39,10,2016
M87032,39,10,2016
M87033,39,10,2016
M87034,39,10,2016
M87035,39,10,2016
M87036,39,10,2016
M87037,39,10,2016
M87038,39,10,2016
M87039,39,10,2016
M87041,39,10,2016
M87042,39,10,2016
M87043,39,10,2016
M87044,39,10,2016
M87045,39,10,2016
M87046,39,10,2016
M87050,39,10,2016
M87051,39,10,2016
M87052,39,10,2016
M87059,39,10,2016
M87061,39,10,2016
M87062,39,10,2016
M87063,39,10,2016
M87064,39,10,2016
M87065,39,10,2016
M87066,39,10,2016
M87071,39,10,2016
M87072,39,10,2016
M87073,39,10,2016
M87074,39,10,2016
M87075,39,10,2016
M87076,39,10,2016
M87077,39,10,2016
M87078,39,10,2016
M87079,39,10,2016
M8708,39,10,2016
M8709,39,10,2016
M8710,39,10,2016
M87111,39,10,2016
M87112,39,10,2016
M87119,39,10,2016
M87121,39,10,2016
M87122,39,10,2016
M87129,39,10,2016
M87131,39,10,2016
M87132,39,10,2016
M87133,39,10,2016
M87134,39,10,2016
M87135,39,10,2016
M87136,39,10,2016
M87137,39,10,2016
M87138,39,10,2016
M87139,39,10,2016
M87141,39,10,2016
M87142,39,10,2016
M87143,39,10,2016
M87144,39,10,2016
M87145,39,10,2016
M87146,39,10,2016
M87150,39,10,2016
M87151,39,10,2016
M87152,39,10,2016
M87159,39,10,2016
M87161,39,10,2016
M87162,39,10,2016
M87163,39,10,2016
M87164,39,10,2016
M87165,39,10,2016
M87166,39,10,2016
M87171,39,10,2016
M87172,39,10,2016
M87173,39,10,2016
M87174,39,10,2016
M87175,39,10,2016
M87176,39,10,2016
M87177,39,10,2016
M87178,39,10,2016
M87179,39,10,2016
M87180,39,10,2016
M87188,39,10,2016
M8719,39,10,2016
M8720,39,10,2016
M87211,39,10,2016
M87212,39,10,2016
M87219,39,10,2016
M87221,39,10,2016
M87222,39,10,2016
M87229,39,10,2016
M87231,39,10,2016
M87232,39,10,2016
M87233,39,10,2016
M87234,39,10,2016
M87235,39,10,2016
M87236,39,10,2016
M87237,39,10,2016
M87238,39,10,2016
M87239,39,10,2016
M87241,39,10,2016
M87242,39,10,2016
M87243,39,10,2016
M87244,39,10,2016
M87245,39,10,2016
M87246,39,10,2016
M87250,39,10,2016
M87251,39,10,2016
M87252,39,10,2016
M87256,39,10,2016
M87261,39,10,2016
M87262,39,10,2016
M87263,39,10,2016
M87264,39,10,2016
M87265,39,10,2016
M87266,39,10,2016
M87271,39,10,2016
M87272,39,10,2016
M87273,39,10,2016
M87274,39,10,2016
M87275,39,10,2016
M87276,39,10,2016
M87277,39,10,2016
M87278,39,10,2016
M87279,39,10,2016
M8728,39,10,2016
M8729,39,10,2016
M8730,39,10,2016
M87311,39,10,2016
M87312,39,10,2016
M87319,39,10,2016
M87321,39,10,2016
M87322,39,10,2016
M87329,39,10,2016
M87331,39,10,2016
M87332,39,10,2016
M87333,39,10,2016
M87334,39,10,2016
M87335,39,10,2016
M87336,39,10,2016
M87337,39,10,2016
M87338,39,10,2016
M87339,39,10,2016
M87341,39,10,2016
M87342,39,10,2016
M87343,39,10,2016
M87344,39,10,2016
M87345,39,10,2016
M87346,39,10,2016
M87350,39,10,2016
M87351,39,10,2016
M87352,39,10,2016
M87353,39,10,2016
M87361,39,10,2016
M87362,39,10,2016
M87363,39,10,2016
M87364,39,10,2016
M87365,39,10,2016
M87366,39,10,2016
M87371,39,10,2016
M87372,39,10,2016
M87373,39,10,2016
M87374,39,10,2016
M87375,39,10,2016
M87376,39,10,2016
M87377,39,10,2016
M87378,39,10,2016
M87379,39,10,2016
M8738,39,10,2016
M8739,39,10,2016
M8780,39,10,2016
M87811,39,10,2016
M87812,39,10,2016
M87819,39,10,2016
M87821,39,10,2016
M87822,39,10,2016
M87829,39,10,2016
M87831,39,10,2016
M87832,39,10,2016
M87833,39,10,2016
M87834,39,10,2016
M87835,39,10,2016
M87836,39,10,2016
M87837,39,10,2016
M87838,39,10,2016
M87839,39,10,2016
M87841,39,10,2016
M87842,39,10,2016
M87843,39,10,2016
M87844,39,10,2016
M87845,39,10,2016
M87849,39,10,2016
M87850,39,10,2016
M87851,39,10,2016
M87852,39,10,2016
M87859,39,10,2016
M87861,39,10,2016
M87862,39,10,2016
M87863,39,10,2016
M87864,39,10,2016
M87865,39,10,2016
M87869,39,10,2016
M87871,39,10,2016
M87872,39,10,2016
M87873,39,10,2016
M87874,39,10,2016
M87875,39,10,2016
M87876,39,10,2016
M87877,39,10,2016
M87878,39,10,2016
M87879,39,10,2016
M8788,39,10,2016
M8789,39,10,2016
M879,39,10,2016
M8960,39,10,2016
M89611,39,10,2016
M89612,39,10,2016
M89619,39,10,2016
M89621,39,10,2016
M89622,39,10,2016
M89629,39,10,2016
M89631,39,10,2016
M89632,39,10,2016
M89639,39,10,2016
M89641,39,10,2016
M89642,39,10,2016
M89649,39,10,2016
M89651,39,10,2016
M89652,39,10,2016
M89659,39,10,2016
M89661,39,10,2016
M89662,39,10,2016
M89669,39,10,2016
M89671,39,10,2016
M89672,39,10,2016
M89679,39,10,2016
M8968,39,10,2016
M8969,39,10,2016
M9050,39,10,2016
M90511,39,10,2016
M90512,39,10,2016
M90519,39,10,2016
M90521,39,10,2016
M90522,39,10,2016
M90529,39,10,2016
M90531,39,10,2016
M90532,39,10,2016
M90539,39,10,2016
M90541,39,10,2016
M90542,39,10,2016
M90549,39,10,2016
M90551,39,10,2016
M90552,39,10,2016
M90559,39,10,2016
M90561,39,10,2016
M90562,39,10,2016
M90569,39,10,2016
M90571,39,10,2016
M90572,39,10,2016
M90579,39,10,2016
M9058,39,10,2016
M9059,39,10,2016
M96621,176,10,2016
M96622,176,10,2016
M96629,176,10,2016
M96631,176,10,2016
M96632,176,10,2016
M96639,176,10,2016
M9665,176,10,2016
M96661,176,10,2016
M96662,176,10,2016
M96669,176,10,2016
M96671,176,10,2016
M96672,176,10,2016
M96679,176,10,2016
M9669,176,10,2016
N000,141,10,2016
N001,141,10,2016
N002,141,10,2016
N003,141,10,2016
N004,141,10,2016
N005,141,10,2016
N006,141,10,2016
N007,141,10,2016
N008,141,10,2016
N009,141,10,2016
N010,141,10,2016
N011,141,10,2016
N012,141,10,2016
N013,141,10,2016
N014,141,10,2016
N015,141,10,2016
N016,141,10,2016
N017,141,10,2016
N018,141,10,2016
N019,141,10,2016
N020,141,10,2016
N021,141,10,2016
N022,141,10,2016
N023,141,10,2016
N024,141,10,2016
N025,141,10,2016
N026,141,10,2016
N027,141,10,2016
N028,141,10,2016
N029,141,10,2016
N030,141,10,2016
N031,141,10,2016
N032,141,10,2016
N033,141,10,2016
N034,141,10,2016
N035,141,10,2016
N036,141,10,2016
N037,141,10,2016
N038,141,10,2016
N039,141,10,2016
N040,141,10,2016
N041,141,10,2016
N042,141,10,2016
N043,141,10,2016
N044,141,10,2016
N045,141,10,2016
N046,141,10,2016
N047,141,10,2016
N048,141,10,2016
N049,141,10,2016
N050,141,10,2016
N051,141,10,2016
N052,141,10,2016
N053,141,10,2016
N054,141,10,2016
N055,141,10,2016
N056,141,10,2016
N057,141,10,2016
N058,141,10,2016
N059,141,10,2016
N060,141,10,2016
N061,141,10,2016
N062,141,10,2016
N063,141,10,2016
N064,141,10,2016
N065,141,10,2016
N066,141,10,2016
N067,141,10,2016
N068,141,10,2016
N069,141,10,2016
N070,141,10,2016
N071,141,10,2016
N072,141,10,2016
N073,141,10,2016
N074,141,10,2016
N075,141,10,2016
N076,141,10,2016
N077,141,10,2016
N078,141,10,2016
N079,141,10,2016
N08,141,10,2016
N140,141,10,2016
N141,141,10,2016
N142,141,10,2016
N143,141,10,2016
N144,141,10,2016
N150,141,10,2016
N158,141,10,2016
N170,135,10,2016
N171,135,10,2016
N172,135,10,2016
N178,135,10,2016
N179,135,10,2016
N181,139,10,2016
N182,139,10,2016
N183,138,10,2016
N184,137,10,2016
N185,136,10,2016
N186,136,10,2016
N189,139,10,2016
N19,140,10,2016
N251,23,10,2016
N2581,23,10,2016
N280,107,10,2016
N99510,176,10,2016
N99511,176,10,2016
N99512,176,10,2016
N99518,176,10,2016
N99520,176,10,2016
N99521,176,10,2016
N99522,176,10,2016
N99528,176,10,2016
N99530,176,10,2016
N99531,176,10,2016
N99532,176,10,2016
N99538,176,10,2016
P360,2,10,2016
P3610,2,10,2016
P3619,2,10,2016
P362,2,10,2016
P3630,2,10,2016
P3639,2,10,2016
P364,2,10,2016
P365,2,10,2016
P368,2,10,2016
P369,2,10,2016
Q000,72,10,2016
Q001,72,10,2016
Q002,72,10,2016
Q010,72,10,2016
Q011,72,10,2016
Q012,72,10,2016
Q018,72,10,2016
Q019,72,10,2016
Q02,72,10,2016
Q030,72,10,2016
Q031,72,10,2016
Q038,72,10,2016
Q039,72,10,2016
Q040,72,10,2016
Q041,72,10,2016
Q042,72,10,2016
Q043,72,10,2016
Q044,72,10,2016
Q045,72,10,2016
Q046,72,10,2016
Q048,72,10,2016
Q049,72,10,2016
Q050,72,10,2016
Q051,72,10,2016
Q052,72,10,2016
Q053,72,10,2016
Q054,72,10,2016
Q055,72,10,2016
Q056,72,10,2016
Q057,72,10,2016
Q058,72,10,2016
Q059,72,10,2016
Q060,72,10,2016
Q061,72,10,2016
Q062,72,10,2016
Q063,72,10,2016
Q064,72,10,2016
Q068,72,10,2016
Q069,72,10,2016
Q0700,72,10,2016
Q0701,72,10,2016
Q0702,72,10,2016
Q0703,72,10,2016
Q078,72,10,2016
Q079,72,10,2016
Q6111,139,10,2016
Q6119,139,10,2016
Q8500,12,10,2016
Q8501,12,10,2016
Q8502,12,10,2016
Q8503,12,10,2016
Q8509,12,10,2016
Q851,12,10,2016
Q858,12,10,2016
Q859,12,10,2016
R092,83,10,2016
R4020,80,10,2016
R402110,80,10,2016
R402111,80,10,2016
R402112,80,10,2016
R402113,80,10,2016
R402114,80,10,2016
R402120,80,10,2016
R402121,80,10,2016
R402122,80,10,2016
R402123,80,10,2016
R402124,80,10,2016
R402210,80,10,2016
R402211,80,10,2016
R402212,80,10,2016
R402213,80,10,2016
R402214,80,10,2016
R402220,80,10,2016
R402221,80,10,2016
R402222,80,10,2016
R402223,80,10,2016
R402224,80,10,2016
R402310,80,10,2016
R402311,80,10,2016
R402312,80,10,2016
R402313,80,10,2016
R402314,80,10,2016
R402320,80,10,2016
R402321,80,10,2016
R402322,80,10,2016
R402323,80,10,2016
R402324,80,10,2016
R402340,80,10,2016
R402341,80,10,2016
R402342,80,10,2016
R402343,80,10,2016
R402344,80,10,2016
R40243,80,10,2016
R40244,80,10,2016
R403,80,10,2016
R532,70,10,2016
R5600,79,10,2016
R5601,79,10,2016
R561,79,10,2016
R569,79,10,2016
R570,84,10,2016
R571,2,10,2016
R578,2,10,2016
R579,84,10,2016
R64,21,10,2016
R6510,2,10,2016
R6511,2,10,2016
R6520,2,10,2016
R6521,2,10,2016
S020XXA,167,10,2016
S020XXB,167,10,2016
S020XXS,167,10,2016
S0210XA,167,10,2016
S0210XB,167,10,2016
S0210XS,167,10,2016
S02110A,167,10,2016
S02110B,167,10,2016
S02110S,167,10,2016
S02111A,167,10,2016
S02111B,167,10,2016
S02111S,167,10,2016
S02112A,167,10,2016
S02112B,167,10,2016
S02112S,167,10,2016
S02113A,167,10,2016
S02113B,167,10,2016
S02113S,167,10,2016
S02118A,167,10,2016
S02118B,167,10,2016
S02118S,167,10,2016
S02119A,167,10,2016
S02119B,167,10,2016
S02119S,167,10,2016
S0219XA,167,10,2016
S0219XB,167,10,2016
S0219XS,167,10,2016
S023XXA,167,10,2016
S023XXB,167,10,2016
S023XXS,167,10,2016
S02400A,167,10,2016
S02400B,167,10,2016
S02400S,167,10,2016
S02401A,167,10,2016
S02401B,167,10,2016
S02401S,167,10,2016
S02402A,167,10,2016
S02402B,167,10,2016
S02402S,167,10,2016
S02411A,167,10,2016
S02411B,167,10,2016
S02411S,167,10,2016
S02412A,167,10,2016
S02412B,167,10,2016
S02412S,167,10,2016
S02413A,167,10,2016
S02413B,167,10,2016
S02413S,167,10,2016
S0242XA,167,10,2016
S0242XB,167,10,2016
S0242XS,167,10,2016
S02600A,167,10,2016
S02600B,167,10,2016
S02600S,167,10,2016
S02609A,167,10,2016
S02609B,167,10,2016
S02609S,167,10,2016
S0261XA,167,10,2016
S0261XB,167,10,2016
S0261XS,167,10,2016
S0262XA,167,10,2016
S0262XB,167,10,2016
S0262XS,167,10,2016
S0263XA,167,10,2016
S0263XB,167,10,2016
S0263XS,167,10,2016
S0264XA,167,10,2016
S0264XB,167,10,2016
S0264XS,167,10,2016
S0265XA,167,10,2016
S0265XB,167,10,2016
S0265XS,167,10,2016
S0266XA,167,10,2016
S0266XB,167,10,2016
S0266XS,167,10,2016
S0267XA,167,10,2016
S0267XB,167,10,2016
S0267XS,167,10,2016
S0269XA,167,10,2016
S0269XB,167,10,2016
S0269XS,167,10,2016
S028XXA,167,10,2016
S028XXB,167,10,2016
S028XXS,167,10,2016
S0291XA,167,10,2016
S0291XB,167,10,2016
S0291XS,167,10,2016
S0292XA,167,10,2016
S0292XB,167,10,2016
S0292XS,167,10,2016
S060X0S,167,10,2016
S060X1S,167,10,2016
S060X2S,167,10,2016
S060X3A,167,10,2016
S060X3S,167,10,2016
S060X4A,167,10,2016
S060X4S,167,10,2016
S060X5A,167,10,2016
S060X5S,167,10,2016
S060X6A,167,10,2016
S060X6S,167,10,2016
S060X9S,167,10,2016
S061X0A,167,10,2016
S061X0S,167,10,2016
S061X1A,167,10,2016
S061X1S,167,10,2016
S061X2A,167,10,2016
S061X2S,167,10,2016
S061X3A,166,10,2016
S061X3S,167,10,2016
S061X4A,166,10,2016
S061X4S,167,10,2016
S061X5A,166,10,2016
S061X5S,167,10,2016
S061X6A,166,10,2016
S061X6S,167,10,2016
S061X9A,167,10,2016
S061X9S,167,10,2016
S062X0A,167,10,2016
S062X0S,167,10,2016
S062X1A,167,10,2016
S062X1S,167,10,2016
S062X2A,167,10,2016
S062X2S,167,10,2016
S062X3A,166,10,2016
S062X3S,167,10,2016
S062X4A,166,10,2016
S062X4S,167,10,2016
S062X5A,166,10,2016
S062X5S,167,10,2016
S062X6A,166,10,2016
S062X6S,167,10,2016
S062X9A,167,10,2016
S062X9S,167,10,2016
S06300A,167,10,2016
S06300S,167,10,2016
S06301A,167,10,2016
S06301S,167,10,2016
S06302A,167,10,2016
S06302S,167,10,2016
S06303A,166,10,2016
S06303S,167,10,2016
S06304A,166,10,2016
S06304S,167,10,2016
S06305A,166,10,2016
S06305S,167,10,2016
S06306A,166,10,2016
S06306S,167,10,2016
S06309A,167,10,2016
S06309S,167,10,2016
S06310A,167,10,2016
S06310S,167,10,2016
S06311A,167,10,2016
S06311S,167,10,2016
S06312A,167,10,2016
S06312S,167,10,2016
S06313A,166,10,2016
S06313S,167,10,2016
S06314A,166,10,2016
S06314S,167,10,2016
S06315A,166,10,2016
S06315S,167,10,2016
S06316A,166,10,2016
S06316S,167,10,2016
S06319A,167,10,2016
S06319S,167,10,2016
S06320A,167,10,2016
S06320S,167,10,2016
S06321A,167,10,2016
S06321S,167,10,2016
S06322A,167,10,2016
S06322S,167,10,2016
S06323A,166,10,2016
S06323S,167,10,2016
S06324A,166,10,2016
S06324S,167,10,2016
S06325A,166,10,2016
S06325S,167,10,2016
S06326A,166,10,2016
S06326S,167,10,2016
S06329A,167,10,2016
S06329S,167,10,2016
S06330A,167,10,2016
S06330S,167,10,2016
S06331A,167,10,2016
S06331S,167,10,2016
S06332A,167,10,2016
S06332S,167,10,2016
S06333A,166,10,2016
S06333S,167,10,2016
S06334A,166,10,2016
S06334S,167,10,2016
S06335A,166,10,2016
S06335S,167,10,2016
S06336A,166,10,2016
S06336S,167,10,2016
S06339A,167,10,2016
S06339S,167,10,2016
S06340A,167,10,2016
S06340S,167,10,2016
S06341A,167,10,2016
S06341S,167,10,2016
S06342A,167,10,2016
S06342S,167,10,2016
S06343A,166,10,2016
S06343S,167,10,2016
S06344A,166,10,2016
S06344S,167,10,2016
S06345A,166,10,2016
S06345S,167,10,2016
S06346A,166,10,2016
S06346S,167,10,2016
S06349A,167,10,2016
S06349S,167,10,2016
S06350A,167,10,2016
S06350S,167,10,2016
S06351A,167,10,2016
S06351S,167,10,2016
S06352A,167,10,2016
S06352S,167,10,2016
S06353A,166,10,2016
S06353S,167,10,2016
S06354A,166,10,2016
S06354S,167,10,2016
S06355A,166,10,2016
S06355S,167,10,2016
S06356A,166,10,2016
S06356S,167,10,2016
S06359A,167,10,2016
S06359S,167,10,2016
S06360A,167,10,2016
S06360S,167,10,2016
S06361A,167,10,2016
S06361S,167,10,2016
S06362A,167,10,2016
S06362S,167,10,2016
S06363A,166,10,2016
S06363S,167,10,2016
S06364A,166,10,2016
S06364S,167,10,2016
S06365A,166,10,2016
S06365S,167,10,2016
S06366A,166,10,2016
S06366S,167,10,2016
S06369A,167,10,2016
S06369S,167,10,2016
S06370A,167,10,2016
S06370S,167,10,2016
S06371A,167,10,2016
S06371S,167,10,2016
S06372A,167,10,2016
S06372S,167,10,2016
S06373A,166,10,2016
S06373S,167,10,2016
S06374A,166,10,2016
S06374S,167,10,2016
S06375A,166,10,2016
S06375S,167,10,2016
S06376A,166,10,2016
S06376S,167,10,2016
S06379A,167,10,2016
S06379S,167,10,2016
S06380A,167,10,2016
S06380S,167,10,2016
S06381A,167,10,2016
S06381S,167,10,2016
S06382A,167,10,2016
S06382S,167,10,2016
S06383A,166,10,2016
S06383S,167,10,2016
S06384A,166,10,2016
S06384S,167,10,2016
S06385A,166,10,2016
S06385S,167,10,2016
S06386A,166,10,2016
S06386S,167,10,2016
S06389A,167,10,2016
S06389S,167,10,2016
S064X0A,167,10,2016
S064X0S,167,10,2016
S064X1A,167,10,2016
S064X1S,167,10,2016
S064X2A,167,10,2016
S064X2S,167,10,2016
S064X3A,166,10,2016
S064X3S,167,10,2016
S064X4A,166,10,2016
S064X4S,167,10,2016
S064X5A,166,10,2016
S064X5S,167,10,2016
S064X6A,166,10,2016
S064X6S,167,10,2016
S064X9A,167,10,2016
S064X9S,167,10,2016
S065X0A,167,10,2016
S065X0S,167,10,2016
S065X1A,167,10,2016
S065X1S,167,10,2016
S065X2A,167,10,2016
S065X2S,167,10,2016
S065X3A,166,10,2016
S065X3S,167,10,2016
S065X4A,166,10,2016
S065X4S,167,10,2016
S065X5A,166,10,2016
S065X5S,167,10,2016
S065X6A,166,10,2016
S065X6S,167,10,2016
S065X9A,167,10,2016
S065X9S,167,10,2016
S066X0A,167,10,2016
S066X0S,167,10,2016
S066X1A,167,10,2016
S066X1S,167,10,2016
S066X2A,167,10,2016
S066X2S,167,10,2016
S066X3A,166,10,2016
S066X3S,167,10,2016
S066X4A,166,10,2016
S066X4S,167,10,2016
S066X5A,166,10,2016
S066X5S,167,10,2016
S066X6A,166,10,2016
S066X6S,167,10,2016
S066X9A,167,10,2016
S066X9S,167,10,2016
S06810A,167,10,2016
S06810S,167,10,2016
S06811A,167,10,2016
S06811S,167,10,2016
S06812A,167,10,2016
S06812S,167,10,2016
S06813A,166,10,2016
S06813S,167,10,2016
S06814A,166,10,2016
S06814S,167,10,2016
S06815A,166,10,2016
S06815S,167,10,2016
S06816A,166,10,2016
S06816S,167,10,2016
S06819A,167,10,2016
S06819S,167,10,2016
S06820A,167,10,2016
S06820S,167,10,2016
S06821A,167,10,2016
S06821S,167,10,2016
S06822A,167,10,2016
S06822S,167,10,2016
S06823A,166,10,2016
S06823S,167,10,2016
S06824A,166,10,2016
S06824S,167,10,2016
S06825A,166,10,2016
S06825S,167,10,2016
S06826A,166,10,2016
S06826S,167,10,2016
S06829A,167,10,2016
S06829S,167,10,2016
S06890A,167,10,2016
S06890S,167,10,2016
S06891A,167,10,2016
S06891S,167,10,2016
S06892A,167,10,2016
S06892S,167,10,2016
S06893A,166,10,2016
S06893S,167,10,2016
S06894A,166,10,2016
S06894S,167,10,2016
S06895A,166,10,2016
S06895S,167,10,2016
S06896A,166,10,2016
S06896S,167,10,2016
S06899A,167,10,2016
S06899S,167,10,2016
S069X0A,167,10,2016
S069X0S,167,10,2016
S069X1A,167,10,2016
S069X1S,167,10,2016
S069X2A,167,10,2016
S069X2S,167,10,2016
S069X3A,166,10,2016
S069X3S,167,10,2016
S069X4A,166,10,2016
S069X4S,167,10,2016
S069X5A,166,10,2016
S069X5S,167,10,2016
S069X6A,166,10,2016
S069X6S,167,10,2016
S069X9A,167,10,2016
S069X9S,167,10,2016
S12000A,169,10,2016
S12000B,169,10,2016
S12001A,169,10,2016
S12001B,169,10,2016
S1201XA,169,10,2016
S1201XB,169,10,2016
S1202XA,169,10,2016
S1202XB,169,10,2016
S12030A,169,10,2016
S12030B,169,10,2016
S12031A,169,10,2016
S12031B,169,10,2016
S12040A,169,10,2016
S12040B,169,10,2016
S12041A,169,10,2016
S12041B,169,10,2016
S12090A,169,10,2016
S12090B,169,10,2016
S12091A,169,10,2016
S12091B,169,10,2016
S12100A,169,10,2016
S12100B,169,10,2016
S12101A,169,10,2016
S12101B,169,10,2016
S12110A,169,10,2016
S12110B,169,10,2016
S12111A,169,10,2016
S12111B,169,10,2016
S12112A,169,10,2016
S12112B,169,10,2016
S12120A,169,10,2016
S12120B,169,10,2016
S12121A,169,10,2016
S12121B,169,10,2016
S12130A,169,10,2016
S12130B,169,10,2016
S12131A,169,10,2016
S12131B,169,10,2016
S1214XA,169,10,2016
S1214XB,169,10,2016
S12150A,169,10,2016
S12150B,169,10,2016
S12151A,169,10,2016
S12151B,169,10,2016
S12190A,169,10,2016
S12190B,169,10,2016
S12191A,169,10,2016
S12191B,169,10,2016
S12200A,169,10,2016
S12200B,169,10,2016
S12201A,169,10,2016
S12201B,169,10,2016
S12230A,169,10,2016
S12230B,169,10,2016
S12231A,169,10,2016
S12231B,169,10,2016
S1224XA,169,10,2016
S1224XB,169,10,2016
S12250A,169,10,2016
S12250B,169,10,2016
S12251A,169,10,2016
S12251B,169,10,2016
S12290A,169,10,2016
S12290B,169,10,2016
S12291A,169,10,2016
S12291B,169,10,2016
S12300A,169,10,2016
S12300B,169,10,2016
S12301A,169,10,2016
S12301B,169,10,2016
S12330A,169,10,2016
S12330B,169,10,2016
S12331A,169,10,2016
S12331B,169,10,2016
S1234XA,169,10,2016
S1234XB,169,10,2016
S12350A,169,10,2016
S12350B,169,10,2016
S12351A,169,10,2016
S12351B,169,10,2016
S12390A,169,10,2016
S12390B,169,10,2016
S12391A,169,10,2016
S12391B,169,10,2016
S12400A,169,10,2016
S12400B,169,10,2016
S12401A,169,10,2016
S12401B,169,10,2016
S12430A,169,10,2016
S12430B,169,10,2016
S12431A,169,10,2016
S12431B,169,10,2016
S1244XA,169,10,2016
S1244XB,169,10,2016
S12450A,169,10,2016
S12450B,169,10,2016
S12451A,169,10,2016
S12451B,169,10,2016
S12490A,169,10,2016
S12490B,169,10,2016
S12491A,169,10,2016
S12491B,169,10,2016
S12500A,169,10,2016
S12500B,169,10,2016
S12501A,169,10,2016
S12501B,169,10,2016
S12530A,169,10,2016
S12530B,169,10,2016
S12531A,169,10,2016
S12531B,169,10,2016
S1254XA,169,10,2016
S1254XB,169,10,2016
